(species=Nicotiana benthamiana)(type=Biological Process)(curator=GO)
NbL12g14760.1 = 0008150
NbL12g14760.1 = 0008152
NbL12g14760.1 = 0009058
NbL12g14760.1 = 0009059
NbL12g14760.1 = 0009299
NbL12g14760.1 = 0009314
NbL12g14760.1 = 0009416
NbL12g14760.1 = 0009628
NbL12g14760.1 = 0009637
NbL12g14760.1 = 0009639
NbL12g14760.1 = 0009653
NbL12g14760.1 = 0009826
NbL12g14760.1 = 0009987
NbL12g14760.1 = 0010114
NbL12g14760.1 = 0010218
NbL12g14760.1 = 0010467
NbL12g14760.1 = 0016043
NbL12g14760.1 = 0016049
NbL12g14760.1 = 0016070
NbL12g14760.1 = 0016071
NbL12g14760.1 = 0018130
NbL12g14760.1 = 0019438
NbL12g14760.1 = 0032502
NbL12g14760.1 = 0032774
NbL12g14760.1 = 0032989
NbL12g14760.1 = 0034641
NbL12g14760.1 = 0034645
NbL12g14760.1 = 0034654
NbL12g14760.1 = 0040007
NbL12g14760.1 = 0043170
NbL12g14760.1 = 0043226
NbL12g14760.1 = 0043227
NbL12g14760.1 = 0043229
NbL12g14760.1 = 0043231
NbL12g14760.1 = 0044237
NbL12g14760.1 = 0044238
NbL12g14760.1 = 0044249
NbL12g14760.1 = 0044260
NbL12g14760.1 = 0044271
NbL12g14760.1 = 0044424
NbL12g14760.1 = 0044464
NbL12g14760.1 = 0046483
NbL12g14760.1 = 0048589
NbL12g14760.1 = 0048856
NbL12g14760.1 = 0048869
NbL12g14760.1 = 0050896
NbL12g14760.1 = 0060560
NbL12g14760.1 = 0071704
NbL12g14760.1 = 0071840
NbL12g14760.1 = 0090304
NbL12g14760.1 = 0090698
NbL12g14760.1 = 0097659
NbL12g14760.1 = 1901360
NbL12g14760.1 = 1901362
NbL12g14760.1 = 1901576
NbL05g09820.1 = 0001653
NbL05g09820.1 = 0003674
NbL05g09820.1 = 0005575
NbL05g09820.1 = 0005622
NbL05g09820.1 = 0005623
NbL05g09820.1 = 0005737
NbL05g09820.1 = 0005886
NbL05g09820.1 = 0007154
NbL05g09820.1 = 0007165
NbL05g09820.1 = 0008150
NbL05g09820.1 = 0009507
NbL05g09820.1 = 0009536
NbL05g09820.1 = 0009987
NbL05g09820.1 = 0016020
NbL05g09820.1 = 0023052
NbL05g09820.1 = 0038023
NbL05g09820.1 = 0043226
NbL05g09820.1 = 0043227
NbL05g09820.1 = 0043229
NbL05g09820.1 = 0043231
NbL05g09820.1 = 0044424
NbL05g09820.1 = 0044444
NbL05g09820.1 = 0044464
NbL05g09820.1 = 0050789
NbL05g09820.1 = 0050794
NbL05g09820.1 = 0050896
NbL05g09820.1 = 0051716
NbL05g09820.1 = 0060089
NbL05g09820.1 = 0065007
NbL05g09820.1 = 0071944
NbL07g17390.1 = 0000003
NbL07g17390.1 = 0003006
NbL07g17390.1 = 0005575
NbL07g17390.1 = 0005622
NbL07g17390.1 = 0005623
NbL07g17390.1 = 0005634
NbL07g17390.1 = 0007275
NbL07g17390.1 = 0008150
NbL07g17390.1 = 0009791
NbL07g17390.1 = 0009909
NbL07g17390.1 = 0009910
NbL07g17390.1 = 0010228
NbL07g17390.1 = 0010321
NbL07g17390.1 = 0022414
NbL07g17390.1 = 0032501
NbL07g17390.1 = 0032502
NbL07g17390.1 = 0040034
NbL07g17390.1 = 0043226
NbL07g17390.1 = 0043227
NbL07g17390.1 = 0043229
NbL07g17390.1 = 0043231
NbL07g17390.1 = 0044424
NbL07g17390.1 = 0044464
NbL07g17390.1 = 0048506
NbL07g17390.1 = 0048509
NbL07g17390.1 = 0048510
NbL07g17390.1 = 0048519
NbL07g17390.1 = 0048580
NbL07g17390.1 = 0048581
NbL07g17390.1 = 0048608
NbL07g17390.1 = 0048731
NbL07g17390.1 = 0048831
NbL07g17390.1 = 0048856
NbL07g17390.1 = 0050789
NbL07g17390.1 = 0050793
NbL07g17390.1 = 0051093
NbL07g17390.1 = 0051239
NbL07g17390.1 = 0051241
NbL07g17390.1 = 0061458
NbL07g17390.1 = 0065007
NbL07g17390.1 = 2000026
NbL07g17390.1 = 2000241
NbL07g17390.1 = 2000242
NbL01g19680.1 = 0000302
NbL01g19680.1 = 0001101
NbL01g19680.1 = 0002831
NbL01g19680.1 = 0005575
NbL01g19680.1 = 0005622
NbL01g19680.1 = 0005623
NbL01g19680.1 = 0005634
NbL01g19680.1 = 0005737
NbL01g19680.1 = 0005739
NbL01g19680.1 = 0005829
NbL01g19680.1 = 0006950
NbL01g19680.1 = 0006970
NbL01g19680.1 = 0006979
NbL01g19680.1 = 0007154
NbL01g19680.1 = 0007275
NbL01g19680.1 = 0007568
NbL01g19680.1 = 0008150
NbL01g19680.1 = 0009266
NbL01g19680.1 = 0009314
NbL01g19680.1 = 0009409
NbL01g19680.1 = 0009414
NbL01g19680.1 = 0009415
NbL01g19680.1 = 0009416
NbL01g19680.1 = 0009605
NbL01g19680.1 = 0009607
NbL01g19680.1 = 0009611
NbL01g19680.1 = 0009620
NbL01g19680.1 = 0009625
NbL01g19680.1 = 0009628
NbL01g19680.1 = 0009636
NbL01g19680.1 = 0009642
NbL01g19680.1 = 0009646
NbL01g19680.1 = 0009651
NbL01g19680.1 = 0009719
NbL01g19680.1 = 0009723
NbL01g19680.1 = 0009725
NbL01g19680.1 = 0009737
NbL01g19680.1 = 0009987
NbL01g19680.1 = 0009991
NbL01g19680.1 = 0010033
NbL01g19680.1 = 0010035
NbL01g19680.1 = 0010150
NbL01g19680.1 = 0022622
NbL01g19680.1 = 0031347
NbL01g19680.1 = 0031668
NbL01g19680.1 = 0032101
NbL01g19680.1 = 0032501
NbL01g19680.1 = 0032502
NbL01g19680.1 = 0033554
NbL01g19680.1 = 0033993
NbL01g19680.1 = 0042221
NbL01g19680.1 = 0042493
NbL01g19680.1 = 0042542
NbL01g19680.1 = 0042631
NbL01g19680.1 = 0043207
NbL01g19680.1 = 0043226
NbL01g19680.1 = 0043227
NbL01g19680.1 = 0043229
NbL01g19680.1 = 0043231
NbL01g19680.1 = 0043900
NbL01g19680.1 = 0044424
NbL01g19680.1 = 0044444
NbL01g19680.1 = 0044464
NbL01g19680.1 = 0046677
NbL01g19680.1 = 0048364
NbL01g19680.1 = 0048366
NbL01g19680.1 = 0048367
NbL01g19680.1 = 0048580
NbL01g19680.1 = 0048583
NbL01g19680.1 = 0048731
NbL01g19680.1 = 0048827
NbL01g19680.1 = 0048831
NbL01g19680.1 = 0048856
NbL01g19680.1 = 0050789
NbL01g19680.1 = 0050793
NbL01g19680.1 = 0050896
NbL01g19680.1 = 0051239
NbL01g19680.1 = 0051704
NbL01g19680.1 = 0051707
NbL01g19680.1 = 0051716
NbL01g19680.1 = 0065007
NbL01g19680.1 = 0070887
NbL01g19680.1 = 0071214
NbL01g19680.1 = 0071229
NbL01g19680.1 = 0071462
NbL01g19680.1 = 0071496
NbL01g19680.1 = 0080134
NbL01g19680.1 = 0090693
NbL01g19680.1 = 0097305
NbL01g19680.1 = 0099402
NbL01g19680.1 = 0104004
NbL01g19680.1 = 1900055
NbL01g19680.1 = 1900150
NbL01g19680.1 = 1900424
NbL01g19680.1 = 1901700
NbL01g19680.1 = 1901701
NbL01g19680.1 = 1902074
NbL01g19680.1 = 2000024
NbL01g19680.1 = 2000026
NbL01g19680.1 = 2000028
NbL01g19680.1 = 2000241
NbL02g26310.1 = 0003674
NbL02g26310.1 = 0005488
NbL02g26310.1 = 0006355
NbL02g26310.1 = 0006464
NbL02g26310.1 = 0006807
NbL02g26310.1 = 0006808
NbL02g26310.1 = 0007154
NbL02g26310.1 = 0007584
NbL02g26310.1 = 0008150
NbL02g26310.1 = 0008152
NbL02g26310.1 = 0009605
NbL02g26310.1 = 0009719
NbL02g26310.1 = 0009889
NbL02g26310.1 = 0009891
NbL02g26310.1 = 0009893
NbL02g26310.1 = 0009987
NbL02g26310.1 = 0009991
NbL02g26310.1 = 0010033
NbL02g26310.1 = 0010243
NbL02g26310.1 = 0010468
NbL02g26310.1 = 0010556
NbL02g26310.1 = 0010557
NbL02g26310.1 = 0010604
NbL02g26310.1 = 0010628
NbL02g26310.1 = 0016597
NbL02g26310.1 = 0018175
NbL02g26310.1 = 0018177
NbL02g26310.1 = 0019219
NbL02g26310.1 = 0019222
NbL02g26310.1 = 0019538
NbL02g26310.1 = 0031323
NbL02g26310.1 = 0031325
NbL02g26310.1 = 0031326
NbL02g26310.1 = 0031328
NbL02g26310.1 = 0031406
NbL02g26310.1 = 0031667
NbL02g26310.1 = 0031668
NbL02g26310.1 = 0031669
NbL02g26310.1 = 0031670
NbL02g26310.1 = 0036094
NbL02g26310.1 = 0036211
NbL02g26310.1 = 0042221
NbL02g26310.1 = 0043167
NbL02g26310.1 = 0043168
NbL02g26310.1 = 0043170
NbL02g26310.1 = 0043177
NbL02g26310.1 = 0043412
NbL02g26310.1 = 0044237
NbL02g26310.1 = 0044238
NbL02g26310.1 = 0044260
NbL02g26310.1 = 0044267
NbL02g26310.1 = 0045893
NbL02g26310.1 = 0045935
NbL02g26310.1 = 0048518
NbL02g26310.1 = 0048522
NbL02g26310.1 = 0050789
NbL02g26310.1 = 0050794
NbL02g26310.1 = 0050896
NbL02g26310.1 = 0051171
NbL02g26310.1 = 0051173
NbL02g26310.1 = 0051252
NbL02g26310.1 = 0051254
NbL02g26310.1 = 0051716
NbL02g26310.1 = 0060255
NbL02g26310.1 = 0065007
NbL02g26310.1 = 0070887
NbL02g26310.1 = 0071310
NbL02g26310.1 = 0071417
NbL02g26310.1 = 0071495
NbL02g26310.1 = 0071496
NbL02g26310.1 = 0071704
NbL02g26310.1 = 0080090
NbL02g26310.1 = 0090293
NbL02g26310.1 = 1901564
NbL02g26310.1 = 1901698
NbL02g26310.1 = 1901699
NbL02g26310.1 = 1902680
NbL02g26310.1 = 1903506
NbL02g26310.1 = 1903508
NbL02g26310.1 = 2000112
NbL02g26310.1 = 2001141
NbL02g06410.1 = 0000003
NbL02g06410.1 = 0003006
NbL02g06410.1 = 0003674
NbL02g06410.1 = 0003824
NbL02g06410.1 = 0004175
NbL02g06410.1 = 0004252
NbL02g06410.1 = 0005575
NbL02g06410.1 = 0005576
NbL02g06410.1 = 0005618
NbL02g06410.1 = 0005623
NbL02g06410.1 = 0006508
NbL02g06410.1 = 0006807
NbL02g06410.1 = 0007275
NbL02g06410.1 = 0008150
NbL02g06410.1 = 0008152
NbL02g06410.1 = 0008233
NbL02g06410.1 = 0008236
NbL02g06410.1 = 0009505
NbL02g06410.1 = 0009791
NbL02g06410.1 = 0009845
NbL02g06410.1 = 0009987
NbL02g06410.1 = 0010154
NbL02g06410.1 = 0010191
NbL02g06410.1 = 0010214
NbL02g06410.1 = 0016787
NbL02g06410.1 = 0017171
NbL02g06410.1 = 0019538
NbL02g06410.1 = 0022414
NbL02g06410.1 = 0030312
NbL02g06410.1 = 0032501
NbL02g06410.1 = 0032502
NbL02g06410.1 = 0032504
NbL02g06410.1 = 0043170
NbL02g06410.1 = 0044237
NbL02g06410.1 = 0044238
NbL02g06410.1 = 0044464
NbL02g06410.1 = 0048046
NbL02g06410.1 = 0048316
NbL02g06410.1 = 0048359
NbL02g06410.1 = 0048608
NbL02g06410.1 = 0048609
NbL02g06410.1 = 0048731
NbL02g06410.1 = 0048856
NbL02g06410.1 = 0061458
NbL02g06410.1 = 0070011
NbL02g06410.1 = 0071704
NbL02g06410.1 = 0071944
NbL02g06410.1 = 0080001
NbL02g06410.1 = 0090351
NbL02g06410.1 = 0140096
NbL02g06410.1 = 1901564
NbL15g25050.1 = 0000139
NbL15g25050.1 = 0000271
NbL15g25050.1 = 0003674
NbL15g25050.1 = 0003824
NbL15g25050.1 = 0005575
NbL15g25050.1 = 0005622
NbL15g25050.1 = 0005623
NbL15g25050.1 = 0005737
NbL15g25050.1 = 0005794
NbL15g25050.1 = 0005975
NbL15g25050.1 = 0005976
NbL15g25050.1 = 0008150
NbL15g25050.1 = 0008152
NbL15g25050.1 = 0009058
NbL15g25050.1 = 0009059
NbL15g25050.1 = 0009832
NbL15g25050.1 = 0009834
NbL15g25050.1 = 0009987
NbL15g25050.1 = 0010383
NbL15g25050.1 = 0010410
NbL15g25050.1 = 0010413
NbL15g25050.1 = 0010417
NbL15g25050.1 = 0012505
NbL15g25050.1 = 0016020
NbL15g25050.1 = 0016051
NbL15g25050.1 = 0016740
NbL15g25050.1 = 0016757
NbL15g25050.1 = 0016763
NbL15g25050.1 = 0031090
NbL15g25050.1 = 0031984
NbL15g25050.1 = 0033692
NbL15g25050.1 = 0034637
NbL15g25050.1 = 0034645
NbL15g25050.1 = 0042285
NbL15g25050.1 = 0042546
NbL15g25050.1 = 0043170
NbL15g25050.1 = 0043226
NbL15g25050.1 = 0043227
NbL15g25050.1 = 0043229
NbL15g25050.1 = 0043231
NbL15g25050.1 = 0044036
NbL15g25050.1 = 0044038
NbL15g25050.1 = 0044085
NbL15g25050.1 = 0044237
NbL15g25050.1 = 0044238
NbL15g25050.1 = 0044249
NbL15g25050.1 = 0044260
NbL15g25050.1 = 0044262
NbL15g25050.1 = 0044264
NbL15g25050.1 = 0044422
NbL15g25050.1 = 0044424
NbL15g25050.1 = 0044431
NbL15g25050.1 = 0044444
NbL15g25050.1 = 0044446
NbL15g25050.1 = 0044464
NbL15g25050.1 = 0045491
NbL15g25050.1 = 0045492
NbL15g25050.1 = 0070589
NbL15g25050.1 = 0070592
NbL15g25050.1 = 0071554
NbL15g25050.1 = 0071669
NbL15g25050.1 = 0071704
NbL15g25050.1 = 0071840
NbL15g25050.1 = 0098588
NbL15g25050.1 = 0098791
NbL15g25050.1 = 1901576
NbL15g12590.1 = 0005575
NbL15g12590.1 = 0005618
NbL15g12590.1 = 0005623
NbL15g12590.1 = 0005886
NbL15g12590.1 = 0005911
NbL15g12590.1 = 0009505
NbL15g12590.1 = 0009506
NbL15g12590.1 = 0016020
NbL15g12590.1 = 0030054
NbL15g12590.1 = 0030312
NbL15g12590.1 = 0044464
NbL15g12590.1 = 0055044
NbL15g12590.1 = 0071944
NbL09g18630.1 = 0005575
NbL09g18630.1 = 0005623
NbL09g18630.1 = 0005886
NbL09g18630.1 = 0016020
NbL09g18630.1 = 0031224
NbL09g18630.1 = 0031225
NbL09g18630.1 = 0031226
NbL09g18630.1 = 0044425
NbL09g18630.1 = 0044459
NbL09g18630.1 = 0044464
NbL09g18630.1 = 0046658
NbL09g18630.1 = 0071944
NbL18g17030.1 = 0000302
NbL18g17030.1 = 0001101
NbL18g17030.1 = 0003674
NbL18g17030.1 = 0003824
NbL18g17030.1 = 0005488
NbL18g17030.1 = 0005507
NbL18g17030.1 = 0005575
NbL18g17030.1 = 0005618
NbL18g17030.1 = 0005622
NbL18g17030.1 = 0005623
NbL18g17030.1 = 0005737
NbL18g17030.1 = 0005783
NbL18g17030.1 = 0005794
NbL18g17030.1 = 0005829
NbL18g17030.1 = 0005886
NbL18g17030.1 = 0005911
NbL18g17030.1 = 0006950
NbL18g17030.1 = 0006970
NbL18g17030.1 = 0006979
NbL18g17030.1 = 0008150
NbL18g17030.1 = 0008152
NbL18g17030.1 = 0009058
NbL18g17030.1 = 0009506
NbL18g17030.1 = 0009593
NbL18g17030.1 = 0009605
NbL18g17030.1 = 0009607
NbL18g17030.1 = 0009620
NbL18g17030.1 = 0009628
NbL18g17030.1 = 0009651
NbL18g17030.1 = 0009692
NbL18g17030.1 = 0009693
NbL18g17030.1 = 0009719
NbL18g17030.1 = 0009720
NbL18g17030.1 = 0009723
NbL18g17030.1 = 0009725
NbL18g17030.1 = 0009726
NbL18g17030.1 = 0009727
NbL18g17030.1 = 0009735
NbL18g17030.1 = 0009815
NbL18g17030.1 = 0009987
NbL18g17030.1 = 0010029
NbL18g17030.1 = 0010030
NbL18g17030.1 = 0010033
NbL18g17030.1 = 0010035
NbL18g17030.1 = 0010038
NbL18g17030.1 = 0010039
NbL18g17030.1 = 0010817
NbL18g17030.1 = 0012505
NbL18g17030.1 = 0016020
NbL18g17030.1 = 0016491
NbL18g17030.1 = 0016638
NbL18g17030.1 = 0016641
NbL18g17030.1 = 0030054
NbL18g17030.1 = 0030312
NbL18g17030.1 = 0033554
NbL18g17030.1 = 0033993
NbL18g17030.1 = 0034599
NbL18g17030.1 = 0034614
NbL18g17030.1 = 0035690
NbL18g17030.1 = 0042221
NbL18g17030.1 = 0042445
NbL18g17030.1 = 0042446
NbL18g17030.1 = 0042493
NbL18g17030.1 = 0043167
NbL18g17030.1 = 0043169
NbL18g17030.1 = 0043207
NbL18g17030.1 = 0043226
NbL18g17030.1 = 0043227
NbL18g17030.1 = 0043229
NbL18g17030.1 = 0043231
NbL18g17030.1 = 0043449
NbL18g17030.1 = 0043450
NbL18g17030.1 = 0044237
NbL18g17030.1 = 0044249
NbL18g17030.1 = 0044424
NbL18g17030.1 = 0044444
NbL18g17030.1 = 0044464
NbL18g17030.1 = 0046872
NbL18g17030.1 = 0046914
NbL18g17030.1 = 0048518
NbL18g17030.1 = 0048580
NbL18g17030.1 = 0048582
NbL18g17030.1 = 0050789
NbL18g17030.1 = 0050793
NbL18g17030.1 = 0050896
NbL18g17030.1 = 0051094
NbL18g17030.1 = 0051239
NbL18g17030.1 = 0051240
NbL18g17030.1 = 0051606
NbL18g17030.1 = 0051704
NbL18g17030.1 = 0051707
NbL18g17030.1 = 0051716
NbL18g17030.1 = 0055044
NbL18g17030.1 = 0055114
NbL18g17030.1 = 0065007
NbL18g17030.1 = 0065008
NbL18g17030.1 = 0070542
NbL18g17030.1 = 0070887
NbL18g17030.1 = 0071229
NbL18g17030.1 = 0071241
NbL18g17030.1 = 0071248
NbL18g17030.1 = 0071281
NbL18g17030.1 = 0071310
NbL18g17030.1 = 0071396
NbL18g17030.1 = 0071398
NbL18g17030.1 = 0071704
NbL18g17030.1 = 0071731
NbL18g17030.1 = 0071732
NbL18g17030.1 = 0071944
NbL18g17030.1 = 0097366
NbL18g17030.1 = 1900140
NbL18g17030.1 = 1900673
NbL18g17030.1 = 1900674
NbL18g17030.1 = 1901576
NbL18g17030.1 = 1901698
NbL18g17030.1 = 1901699
NbL18g17030.1 = 1901700
NbL18g17030.1 = 1901701
NbL18g17030.1 = 1902170
NbL18g17030.1 = 2000026
NbL08g11950.1 = 0005575
NbL08g11950.1 = 0005618
NbL08g11950.1 = 0005623
NbL08g11950.1 = 0006949
NbL08g11950.1 = 0008150
NbL08g11950.1 = 0009653
NbL08g11950.1 = 0009987
NbL08g11950.1 = 0016020
NbL08g11950.1 = 0030312
NbL08g11950.1 = 0032502
NbL08g11950.1 = 0044464
NbL08g11950.1 = 0048646
NbL08g11950.1 = 0048856
NbL08g11950.1 = 0071944
NbL13g05080.1 = 0003674
NbL13g05080.1 = 0003824
NbL13g05080.1 = 0005575
NbL13g05080.1 = 0005618
NbL13g05080.1 = 0005622
NbL13g05080.1 = 0005623
NbL13g05080.1 = 0005737
NbL13g05080.1 = 0005768
NbL13g05080.1 = 0005773
NbL13g05080.1 = 0005774
NbL13g05080.1 = 0005794
NbL13g05080.1 = 0005802
NbL13g05080.1 = 0008150
NbL13g05080.1 = 0008152
NbL13g05080.1 = 0008168
NbL13g05080.1 = 0008757
NbL13g05080.1 = 0009505
NbL13g05080.1 = 0012505
NbL13g05080.1 = 0016020
NbL13g05080.1 = 0016740
NbL13g05080.1 = 0016741
NbL13g05080.1 = 0030312
NbL13g05080.1 = 0031090
NbL13g05080.1 = 0031410
NbL13g05080.1 = 0031982
NbL13g05080.1 = 0031984
NbL13g05080.1 = 0032259
NbL13g05080.1 = 0043226
NbL13g05080.1 = 0043227
NbL13g05080.1 = 0043229
NbL13g05080.1 = 0043231
NbL13g05080.1 = 0044422
NbL13g05080.1 = 0044424
NbL13g05080.1 = 0044431
NbL13g05080.1 = 0044437
NbL13g05080.1 = 0044444
NbL13g05080.1 = 0044446
NbL13g05080.1 = 0044464
NbL13g05080.1 = 0071944
NbL13g05080.1 = 0097708
NbL13g05080.1 = 0098588
NbL13g05080.1 = 0098791
NbL13g05080.1 = 0098805
NbL05g06900.1 = 0008150
NbL05g06900.1 = 0009888
NbL05g06900.1 = 0010073
NbL05g06900.1 = 0032501
NbL05g06900.1 = 0032502
NbL05g06900.1 = 0048507
NbL05g06900.1 = 0048856
NbL11g09440.1 = 0000079
NbL11g09440.1 = 0001673
NbL11g09440.1 = 0001932
NbL11g09440.1 = 0001933
NbL11g09440.1 = 0003674
NbL11g09440.1 = 0004857
NbL11g09440.1 = 0004860
NbL11g09440.1 = 0004861
NbL11g09440.1 = 0005575
NbL11g09440.1 = 0005622
NbL11g09440.1 = 0005623
NbL11g09440.1 = 0005634
NbL11g09440.1 = 0006469
NbL11g09440.1 = 0008150
NbL11g09440.1 = 0009892
NbL11g09440.1 = 0010563
NbL11g09440.1 = 0010605
NbL11g09440.1 = 0016538
NbL11g09440.1 = 0019207
NbL11g09440.1 = 0019210
NbL11g09440.1 = 0019220
NbL11g09440.1 = 0019222
NbL11g09440.1 = 0019887
NbL11g09440.1 = 0030234
NbL11g09440.1 = 0030291
NbL11g09440.1 = 0031323
NbL11g09440.1 = 0031324
NbL11g09440.1 = 0031399
NbL11g09440.1 = 0031400
NbL11g09440.1 = 0032268
NbL11g09440.1 = 0032269
NbL11g09440.1 = 0033673
NbL11g09440.1 = 0042325
NbL11g09440.1 = 0042326
NbL11g09440.1 = 0043073
NbL11g09440.1 = 0043086
NbL11g09440.1 = 0043226
NbL11g09440.1 = 0043227
NbL11g09440.1 = 0043229
NbL11g09440.1 = 0043231
NbL11g09440.1 = 0043549
NbL11g09440.1 = 0044092
NbL11g09440.1 = 0044424
NbL11g09440.1 = 0044464
NbL11g09440.1 = 0045736
NbL11g09440.1 = 0045786
NbL11g09440.1 = 0045859
NbL11g09440.1 = 0045936
NbL11g09440.1 = 0048519
NbL11g09440.1 = 0048523
NbL11g09440.1 = 0050789
NbL11g09440.1 = 0050790
NbL11g09440.1 = 0050794
NbL11g09440.1 = 0051171
NbL11g09440.1 = 0051172
NbL11g09440.1 = 0051174
NbL11g09440.1 = 0051246
NbL11g09440.1 = 0051248
NbL11g09440.1 = 0051338
NbL11g09440.1 = 0051348
NbL11g09440.1 = 0051726
NbL11g09440.1 = 0060255
NbL11g09440.1 = 0065007
NbL11g09440.1 = 0065009
NbL11g09440.1 = 0071900
NbL11g09440.1 = 0071901
NbL11g09440.1 = 0080090
NbL11g09440.1 = 0098772
NbL11g09440.1 = 1904029
NbL11g09440.1 = 1904030
NbL11g08610.1 = 0005575
NbL11g08610.1 = 0005622
NbL11g08610.1 = 0005623
NbL11g08610.1 = 0005737
NbL11g08610.1 = 0044424
NbL11g08610.1 = 0044464
NbL17g04150.1 = 0000325
NbL17g04150.1 = 0003674
NbL17g04150.1 = 0005215
NbL17g04150.1 = 0005372
NbL17g04150.1 = 0005575
NbL17g04150.1 = 0005622
NbL17g04150.1 = 0005623
NbL17g04150.1 = 0005737
NbL17g04150.1 = 0005773
NbL17g04150.1 = 0005774
NbL17g04150.1 = 0005886
NbL17g04150.1 = 0005887
NbL17g04150.1 = 0006810
NbL17g04150.1 = 0006811
NbL17g04150.1 = 0006833
NbL17g04150.1 = 0008150
NbL17g04150.1 = 0009705
NbL17g04150.1 = 0015250
NbL17g04150.1 = 0015267
NbL17g04150.1 = 0015318
NbL17g04150.1 = 0015840
NbL17g04150.1 = 0016020
NbL17g04150.1 = 0016021
NbL17g04150.1 = 0019755
NbL17g04150.1 = 0022803
NbL17g04150.1 = 0022838
NbL17g04150.1 = 0022857
NbL17g04150.1 = 0031090
NbL17g04150.1 = 0031224
NbL17g04150.1 = 0031226
NbL17g04150.1 = 0034220
NbL17g04150.1 = 0042044
NbL17g04150.1 = 0042807
NbL17g04150.1 = 0042886
NbL17g04150.1 = 0043226
NbL17g04150.1 = 0043227
NbL17g04150.1 = 0043229
NbL17g04150.1 = 0043231
NbL17g04150.1 = 0044422
NbL17g04150.1 = 0044424
NbL17g04150.1 = 0044425
NbL17g04150.1 = 0044437
NbL17g04150.1 = 0044444
NbL17g04150.1 = 0044446
NbL17g04150.1 = 0044459
NbL17g04150.1 = 0044464
NbL17g04150.1 = 0051179
NbL17g04150.1 = 0051234
NbL17g04150.1 = 0055085
NbL17g04150.1 = 0071702
NbL17g04150.1 = 0071705
NbL17g04150.1 = 0071944
NbL17g04150.1 = 0098588
NbL17g04150.1 = 0098805
NbL18g16250.1 = 0005575
NbL18g16250.1 = 0005622
NbL18g16250.1 = 0005623
NbL18g16250.1 = 0005737
NbL18g16250.1 = 0005794
NbL18g16250.1 = 0012505
NbL18g16250.1 = 0043226
NbL18g16250.1 = 0043227
NbL18g16250.1 = 0043229
NbL18g16250.1 = 0043231
NbL18g16250.1 = 0044424
NbL18g16250.1 = 0044444
NbL18g16250.1 = 0044464
NbL18g16880.1 = 0001067
NbL18g16880.1 = 0003674
NbL18g16880.1 = 0003676
NbL18g16880.1 = 0003677
NbL18g16880.1 = 0003700
NbL18g16880.1 = 0005488
NbL18g16880.1 = 0006355
NbL18g16880.1 = 0006950
NbL18g16880.1 = 0007154
NbL18g16880.1 = 0008150
NbL18g16880.1 = 0009267
NbL18g16880.1 = 0009605
NbL18g16880.1 = 0009889
NbL18g16880.1 = 0009890
NbL18g16880.1 = 0009892
NbL18g16880.1 = 0009987
NbL18g16880.1 = 0009991
NbL18g16880.1 = 0010033
NbL18g16880.1 = 0010036
NbL18g16880.1 = 0010200
NbL18g16880.1 = 0010243
NbL18g16880.1 = 0010468
NbL18g16880.1 = 0010556
NbL18g16880.1 = 0010558
NbL18g16880.1 = 0010605
NbL18g16880.1 = 0010629
NbL18g16880.1 = 0016036
NbL18g16880.1 = 0019219
NbL18g16880.1 = 0019222
NbL18g16880.1 = 0031323
NbL18g16880.1 = 0031324
NbL18g16880.1 = 0031326
NbL18g16880.1 = 0031327
NbL18g16880.1 = 0031667
NbL18g16880.1 = 0031668
NbL18g16880.1 = 0031669
NbL18g16880.1 = 0033554
NbL18g16880.1 = 0042221
NbL18g16880.1 = 0042493
NbL18g16880.1 = 0042594
NbL18g16880.1 = 0044212
NbL18g16880.1 = 0045892
NbL18g16880.1 = 0045934
NbL18g16880.1 = 0048519
NbL18g16880.1 = 0048523
NbL18g16880.1 = 0050789
NbL18g16880.1 = 0050794
NbL18g16880.1 = 0050896
NbL18g16880.1 = 0051171
NbL18g16880.1 = 0051172
NbL18g16880.1 = 0051252
NbL18g16880.1 = 0051253
NbL18g16880.1 = 0051716
NbL18g16880.1 = 0060255
NbL18g16880.1 = 0065007
NbL18g16880.1 = 0070887
NbL18g16880.1 = 0071496
NbL18g16880.1 = 0080029
NbL18g16880.1 = 0080090
NbL18g16880.1 = 0080169
NbL18g16880.1 = 0097159
NbL18g16880.1 = 0140110
NbL18g16880.1 = 1901363
NbL18g16880.1 = 1901698
NbL18g16880.1 = 1901700
NbL18g16880.1 = 1902679
NbL18g16880.1 = 1903506
NbL18g16880.1 = 1903507
NbL18g16880.1 = 2000112
NbL18g16880.1 = 2000113
NbL18g16880.1 = 2001141
NbL10g08580.1 = 0003674
NbL10g08580.1 = 0003824
NbL10g08580.1 = 0004620
NbL10g08580.1 = 0005575
NbL10g08580.1 = 0005623
NbL10g08580.1 = 0005886
NbL10g08580.1 = 0006629
NbL10g08580.1 = 0006643
NbL10g08580.1 = 0006644
NbL10g08580.1 = 0006664
NbL10g08580.1 = 0006793
NbL10g08580.1 = 0006796
NbL10g08580.1 = 0008150
NbL10g08580.1 = 0008152
NbL10g08580.1 = 0009605
NbL10g08580.1 = 0009607
NbL10g08580.1 = 0009987
NbL10g08580.1 = 0016020
NbL10g08580.1 = 0016289
NbL10g08580.1 = 0016298
NbL10g08580.1 = 0016787
NbL10g08580.1 = 0016788
NbL10g08580.1 = 0016790
