(species=Nicotiana benthamiana)(type=Biological Process)(curator=GO)
NbL14g07010.1 = 0019222
NbL14g07010.1 = 0022622
NbL14g07010.1 = 0023052
NbL14g07010.1 = 0031323
NbL14g07010.1 = 0031324
NbL14g07010.1 = 0031326
NbL14g07010.1 = 0031327
NbL14g07010.1 = 0032501
NbL14g07010.1 = 0032502
NbL14g07010.1 = 0032870
NbL14g07010.1 = 0042221
NbL14g07010.1 = 0042802
NbL14g07010.1 = 0043226
NbL14g07010.1 = 0043227
NbL14g07010.1 = 0043229
NbL14g07010.1 = 0043231
NbL14g07010.1 = 0044424
NbL14g07010.1 = 0044464
NbL14g07010.1 = 0045892
NbL14g07010.1 = 0045934
NbL14g07010.1 = 0048364
NbL14g07010.1 = 0048518
NbL14g07010.1 = 0048519
NbL14g07010.1 = 0048523
NbL14g07010.1 = 0048527
NbL14g07010.1 = 0048528
NbL14g07010.1 = 0048731
NbL14g07010.1 = 0048831
NbL14g07010.1 = 0048856
NbL14g07010.1 = 0050789
NbL14g07010.1 = 0050793
NbL14g07010.1 = 0050794
NbL14g07010.1 = 0050896
NbL14g07010.1 = 0051094
NbL14g07010.1 = 0051171
NbL14g07010.1 = 0051172
NbL14g07010.1 = 0051239
NbL14g07010.1 = 0051240
NbL14g07010.1 = 0051252
NbL14g07010.1 = 0051253
NbL14g07010.1 = 0051716
NbL14g07010.1 = 0060255
NbL14g07010.1 = 0065007
NbL14g07010.1 = 0070887
NbL14g07010.1 = 0071310
NbL14g07010.1 = 0071365
NbL14g07010.1 = 0071495
NbL14g07010.1 = 0080090
NbL14g07010.1 = 0090696
NbL14g07010.1 = 0090697
NbL14g07010.1 = 0090698
NbL14g07010.1 = 0099402
NbL14g07010.1 = 0140110
NbL14g07010.1 = 1900055
NbL14g07010.1 = 1900057
NbL14g07010.1 = 1901700
NbL14g07010.1 = 1902679
NbL14g07010.1 = 1903506
NbL14g07010.1 = 1903507
NbL14g07010.1 = 1905392
NbL14g07010.1 = 1905623
NbL14g07010.1 = 2000024
NbL14g07010.1 = 2000026
NbL14g07010.1 = 2000112
NbL14g07010.1 = 2000113
NbL14g07010.1 = 2001141
NbL19g14920.1 = 0000209
NbL19g14920.1 = 0003674
NbL19g14920.1 = 0003824
NbL19g14920.1 = 0004842
NbL19g14920.1 = 0006464
NbL19g14920.1 = 0006508
NbL19g14920.1 = 0006511
NbL19g14920.1 = 0006807
NbL19g14920.1 = 0008150
NbL19g14920.1 = 0008152
NbL19g14920.1 = 0009056
NbL19g14920.1 = 0009057
NbL19g14920.1 = 0009987
NbL19g14920.1 = 0010498
NbL19g14920.1 = 0016567
NbL19g14920.1 = 0016740
NbL19g14920.1 = 0019538
NbL19g14920.1 = 0019787
NbL19g14920.1 = 0019941
NbL19g14920.1 = 0030163
NbL19g14920.1 = 0032446
NbL19g14920.1 = 0036211
NbL19g14920.1 = 0043161
NbL19g14920.1 = 0043170
NbL19g14920.1 = 0043412
NbL19g14920.1 = 0043632
NbL19g14920.1 = 0044237
NbL19g14920.1 = 0044238
NbL19g14920.1 = 0044248
NbL19g14920.1 = 0044257
NbL19g14920.1 = 0044260
NbL19g14920.1 = 0044265
NbL19g14920.1 = 0044267
NbL19g14920.1 = 0051603
NbL19g14920.1 = 0061630
NbL19g14920.1 = 0061659
NbL19g14920.1 = 0070647
NbL19g14920.1 = 0071704
NbL19g14920.1 = 0140096
NbL19g14920.1 = 1901564
NbL19g14920.1 = 1901565
NbL19g14920.1 = 1901575
NbL03g18180.1 = 0005575
NbL03g18180.1 = 0005622
NbL03g18180.1 = 0005623
NbL03g18180.1 = 0005634
NbL03g18180.1 = 0005737
NbL03g18180.1 = 0008150
NbL03g18180.1 = 0010029
NbL03g18180.1 = 0043226
NbL03g18180.1 = 0043227
NbL03g18180.1 = 0043229
NbL03g18180.1 = 0043231
NbL03g18180.1 = 0044424
NbL03g18180.1 = 0044464
NbL03g18180.1 = 0048580
NbL03g18180.1 = 0050789
NbL03g18180.1 = 0050793
NbL03g18180.1 = 0051239
NbL03g18180.1 = 0065007
NbL03g18180.1 = 1900140
NbL03g18180.1 = 2000026
NbL01g10700.1 = 0000322
NbL01g10700.1 = 0000325
NbL01g10700.1 = 0000326
NbL01g10700.1 = 0005575
NbL01g10700.1 = 0005622
NbL01g10700.1 = 0005623
NbL01g10700.1 = 0005737
NbL01g10700.1 = 0005773
NbL01g10700.1 = 0005783
NbL01g10700.1 = 0005886
NbL01g10700.1 = 0006605
NbL01g10700.1 = 0006623
NbL01g10700.1 = 0006810
NbL01g10700.1 = 0006886
NbL01g10700.1 = 0007034
NbL01g10700.1 = 0008104
NbL01g10700.1 = 0008150
NbL01g10700.1 = 0012505
NbL01g10700.1 = 0015031
NbL01g10700.1 = 0015833
NbL01g10700.1 = 0016020
NbL01g10700.1 = 0033036
NbL01g10700.1 = 0033365
NbL01g10700.1 = 0034613
NbL01g10700.1 = 0042886
NbL01g10700.1 = 0043226
NbL01g10700.1 = 0043227
NbL01g10700.1 = 0043229
NbL01g10700.1 = 0043231
NbL01g10700.1 = 0044424
NbL01g10700.1 = 0044444
NbL01g10700.1 = 0044464
NbL01g10700.1 = 0045184
NbL01g10700.1 = 0046907
NbL01g10700.1 = 0051179
NbL01g10700.1 = 0051234
NbL01g10700.1 = 0051641
NbL01g10700.1 = 0051649
NbL01g10700.1 = 0070727
NbL01g10700.1 = 0071702
NbL01g10700.1 = 0071705
NbL01g10700.1 = 0071944
NbL01g10700.1 = 0072594
NbL01g10700.1 = 0072665
NbL01g10700.1 = 0072666
NbL14g20500.1 = 0003674
NbL14g20500.1 = 0005215
NbL14g20500.1 = 0005575
NbL14g20500.1 = 0005623
NbL14g20500.1 = 0005886
NbL14g20500.1 = 0005887
NbL14g20500.1 = 0006810
NbL14g20500.1 = 0006811
NbL14g20500.1 = 0006820
NbL14g20500.1 = 0008150
NbL14g20500.1 = 0008272
NbL14g20500.1 = 0008509
NbL14g20500.1 = 0015075
NbL14g20500.1 = 0015103
NbL14g20500.1 = 0015116
NbL14g20500.1 = 0015318
NbL14g20500.1 = 0015698
NbL14g20500.1 = 0016020
NbL14g20500.1 = 0016021
NbL14g20500.1 = 0022857
NbL14g20500.1 = 0031224
NbL14g20500.1 = 0031226
NbL14g20500.1 = 0034220
NbL14g20500.1 = 0044425
NbL14g20500.1 = 0044459
NbL14g20500.1 = 0044464
NbL14g20500.1 = 0051179
NbL14g20500.1 = 0051234
NbL14g20500.1 = 0055085
NbL14g20500.1 = 0071944
NbL14g20500.1 = 0072348
NbL14g20500.1 = 0098656
NbL14g20500.1 = 0098660
NbL14g20500.1 = 0098661
NbL14g20500.1 = 1901682
NbL14g20500.1 = 1902358
NbL11g12900.1 = 0003674
NbL11g12900.1 = 0003824
NbL11g12900.1 = 0005575
NbL11g12900.1 = 0005618
NbL11g12900.1 = 0005623
NbL11g12900.1 = 0008150
NbL11g12900.1 = 0009505
NbL11g12900.1 = 0009987
NbL11g12900.1 = 0016043
NbL11g12900.1 = 0016787
NbL11g12900.1 = 0016788
NbL11g12900.1 = 0030312
NbL11g12900.1 = 0044464
NbL11g12900.1 = 0045229
NbL11g12900.1 = 0052689
NbL11g12900.1 = 0052793
NbL11g12900.1 = 0071554
NbL11g12900.1 = 0071555
NbL11g12900.1 = 0071840
NbL11g12900.1 = 0071944
NbL01g01310.1 = 0003674
NbL01g01310.1 = 0003824
NbL01g01310.1 = 0003993
NbL01g01310.1 = 0005488
NbL01g01310.1 = 0005506
NbL01g01310.1 = 0005575
NbL01g01310.1 = 0005576
NbL01g01310.1 = 0005615
NbL01g01310.1 = 0005618
NbL01g01310.1 = 0005622
NbL01g01310.1 = 0005623
NbL01g01310.1 = 0005737
NbL01g01310.1 = 0005829
NbL01g01310.1 = 0005911
NbL01g01310.1 = 0006793
NbL01g01310.1 = 0006796
NbL01g01310.1 = 0006950
NbL01g01310.1 = 0007154
NbL01g01310.1 = 0008150
NbL01g01310.1 = 0008152
NbL01g01310.1 = 0008199
NbL01g01310.1 = 0008270
NbL01g01310.1 = 0009267
NbL01g01310.1 = 0009505
NbL01g01310.1 = 0009506
NbL01g01310.1 = 0009605
NbL01g01310.1 = 0009987
NbL01g01310.1 = 0009991
NbL01g01310.1 = 0016036
NbL01g01310.1 = 0016311
NbL01g01310.1 = 0016787
NbL01g01310.1 = 0016788
NbL01g01310.1 = 0016791
NbL01g01310.1 = 0030054
NbL01g01310.1 = 0030145
NbL01g01310.1 = 0030312
NbL01g01310.1 = 0031667
NbL01g01310.1 = 0031668
NbL01g01310.1 = 0031669
NbL01g01310.1 = 0033554
NbL01g01310.1 = 0042578
NbL01g01310.1 = 0042594
NbL01g01310.1 = 0043167
NbL01g01310.1 = 0043169
NbL01g01310.1 = 0044237
NbL01g01310.1 = 0044421
NbL01g01310.1 = 0044424
NbL01g01310.1 = 0044444
NbL01g01310.1 = 0044464
NbL01g01310.1 = 0046872
NbL01g01310.1 = 0046914
NbL01g01310.1 = 0050896
NbL01g01310.1 = 0051716
NbL01g01310.1 = 0055044
NbL01g01310.1 = 0071496
NbL01g01310.1 = 0071944
NbL17g09150.1 = 0003674
NbL17g09150.1 = 0005215
NbL17g09150.1 = 0005319
NbL17g09150.1 = 0005548
NbL17g09150.1 = 0005575
NbL17g09150.1 = 0005622
NbL17g09150.1 = 0005623
NbL17g09150.1 = 0005737
NbL17g09150.1 = 0005794
NbL17g09150.1 = 0006810
NbL17g09150.1 = 0006811
NbL17g09150.1 = 0006820
NbL17g09150.1 = 0006869
NbL17g09150.1 = 0008150
NbL17g09150.1 = 0008526
NbL17g09150.1 = 0010876
NbL17g09150.1 = 0012505
NbL17g09150.1 = 0015711
NbL17g09150.1 = 0015748
NbL17g09150.1 = 0015914
NbL17g09150.1 = 0033036
NbL17g09150.1 = 0043226
NbL17g09150.1 = 0043227
NbL17g09150.1 = 0043229
NbL17g09150.1 = 0043231
NbL17g09150.1 = 0044424
NbL17g09150.1 = 0044444
NbL17g09150.1 = 0044464
NbL17g09150.1 = 0051179
NbL17g09150.1 = 0051234
NbL17g09150.1 = 0071702
NbL17g09150.1 = 0071944
NbL09g21540.1 = 0001101
NbL09g21540.1 = 0005575
NbL09g21540.1 = 0005623
NbL09g21540.1 = 0005886
NbL09g21540.1 = 0007154
NbL09g21540.1 = 0007165
NbL09g21540.1 = 0008150
NbL09g21540.1 = 0009719
NbL09g21540.1 = 0009725
NbL09g21540.1 = 0009737
NbL09g21540.1 = 0009738
NbL09g21540.1 = 0009755
NbL09g21540.1 = 0009966
NbL09g21540.1 = 0009968
NbL09g21540.1 = 0009987
NbL09g21540.1 = 0010033
NbL09g21540.1 = 0010646
NbL09g21540.1 = 0010648
NbL09g21540.1 = 0016020
NbL09g21540.1 = 0023051
NbL09g21540.1 = 0023052
NbL09g21540.1 = 0023057
NbL09g21540.1 = 0032870
NbL09g21540.1 = 0033993
NbL09g21540.1 = 0042221
NbL09g21540.1 = 0044464
NbL09g21540.1 = 0048519
NbL09g21540.1 = 0048523
NbL09g21540.1 = 0048583
NbL09g21540.1 = 0048585
NbL09g21540.1 = 0050789
NbL09g21540.1 = 0050794
NbL09g21540.1 = 0050896
NbL09g21540.1 = 0051716
NbL09g21540.1 = 0065007
NbL09g21540.1 = 0070887
NbL09g21540.1 = 0071215
NbL09g21540.1 = 0071229
NbL09g21540.1 = 0071310
NbL09g21540.1 = 0071396
NbL09g21540.1 = 0071495
NbL09g21540.1 = 0071944
NbL09g21540.1 = 0097305
NbL09g21540.1 = 0097306
NbL09g21540.1 = 1900457
NbL09g21540.1 = 1900458
NbL09g21540.1 = 1901700
NbL09g21540.1 = 1901701
NbL11g20840.1 = 0000003
NbL11g20840.1 = 0001101
NbL11g20840.1 = 0003006
NbL11g20840.1 = 0003674
NbL11g20840.1 = 0003824
NbL11g20840.1 = 0005975
NbL11g20840.1 = 0005976
NbL11g20840.1 = 0005982
NbL11g20840.1 = 0005984
NbL11g20840.1 = 0005985
NbL11g20840.1 = 0006073
NbL11g20840.1 = 0006950
NbL11g20840.1 = 0007275
NbL11g20840.1 = 0008150
NbL11g20840.1 = 0008152
NbL11g20840.1 = 0008194
NbL11g20840.1 = 0009311
NbL11g20840.1 = 0009414
NbL11g20840.1 = 0009415
NbL11g20840.1 = 0009628
NbL11g20840.1 = 0009743
NbL11g20840.1 = 0009791
NbL11g20840.1 = 0009987
NbL11g20840.1 = 0010033
NbL11g20840.1 = 0010035
NbL11g20840.1 = 0010154
NbL11g20840.1 = 0010431
NbL11g20840.1 = 0010555
NbL11g20840.1 = 0016157
NbL11g20840.1 = 0016740
NbL11g20840.1 = 0016757
NbL11g20840.1 = 0016758
NbL11g20840.1 = 0021700
NbL11g20840.1 = 0022414
NbL11g20840.1 = 0032501
NbL11g20840.1 = 0032502
NbL11g20840.1 = 0032504
NbL11g20840.1 = 0035251
NbL11g20840.1 = 0042221
NbL11g20840.1 = 0043170
NbL11g20840.1 = 0044042
NbL11g20840.1 = 0044237
NbL11g20840.1 = 0044238
NbL11g20840.1 = 0044260
NbL11g20840.1 = 0044262
NbL11g20840.1 = 0044264
NbL11g20840.1 = 0046527
NbL11g20840.1 = 0048316
NbL11g20840.1 = 0048608
NbL11g20840.1 = 0048609
NbL11g20840.1 = 0048731
NbL11g20840.1 = 0048856
NbL11g20840.1 = 0050896
NbL11g20840.1 = 0061458
NbL11g20840.1 = 0071695
NbL11g20840.1 = 0071704
NbL11g20840.1 = 1901700
NbL16g21300.1 = 0001101
NbL16g21300.1 = 0006139
NbL16g21300.1 = 0006396
NbL16g21300.1 = 0006725
NbL16g21300.1 = 0006807
NbL16g21300.1 = 0008150
NbL16g21300.1 = 0008152
NbL16g21300.1 = 0009058
NbL16g21300.1 = 0009605
NbL16g21300.1 = 0009607
NbL16g21300.1 = 0009615
NbL16g21300.1 = 0009719
NbL16g21300.1 = 0009725
NbL16g21300.1 = 0009751
NbL16g21300.1 = 0009892
NbL16g21300.1 = 0009987
NbL16g21300.1 = 0010025
NbL16g21300.1 = 0010033
NbL16g21300.1 = 0010166
NbL16g21300.1 = 0010467
NbL16g21300.1 = 0010468
NbL16g21300.1 = 0010605
NbL16g21300.1 = 0010608
NbL16g21300.1 = 0010629
NbL16g21300.1 = 0014070
NbL16g21300.1 = 0016070
NbL16g21300.1 = 0016246
NbL16g21300.1 = 0016441
NbL16g21300.1 = 0016458
NbL16g21300.1 = 0019222
NbL16g21300.1 = 0030422
NbL16g21300.1 = 0031047
NbL16g21300.1 = 0031050
NbL16g21300.1 = 0034641
NbL16g21300.1 = 0035194
NbL16g21300.1 = 0040029
NbL16g21300.1 = 0042221
NbL16g21300.1 = 0042493
NbL16g21300.1 = 0043170
NbL16g21300.1 = 0043207
NbL16g21300.1 = 0043331
NbL16g21300.1 = 0044237
NbL16g21300.1 = 0044238
NbL16g21300.1 = 0046483
NbL16g21300.1 = 0046677
NbL16g21300.1 = 0048518
NbL16g21300.1 = 0048519
NbL16g21300.1 = 0048522
NbL16g21300.1 = 0050789
NbL16g21300.1 = 0050794
NbL16g21300.1 = 0050896
NbL16g21300.1 = 0051704
NbL16g21300.1 = 0051707
NbL16g21300.1 = 0051716
NbL16g21300.1 = 0060147
NbL16g21300.1 = 0060148
NbL16g21300.1 = 0060255
NbL16g21300.1 = 0060968
NbL16g21300.1 = 0065007
NbL16g21300.1 = 0070887
NbL16g21300.1 = 0070918
NbL16g21300.1 = 0071310
NbL16g21300.1 = 0071359
NbL16g21300.1 = 0071407
NbL16g21300.1 = 0071704
NbL16g21300.1 = 0090304
NbL16g21300.1 = 1901360
NbL16g21300.1 = 1901568
NbL16g21300.1 = 1901570
NbL16g21300.1 = 1901576
NbL16g21300.1 = 1901698
NbL16g21300.1 = 1901699
NbL16g21300.1 = 1901700
NbL05g12170.1 = 0003674
NbL05g12170.1 = 0003824
NbL05g12170.1 = 0008194
NbL05g12170.1 = 0016740
NbL05g12170.1 = 0016757
NbL05g12170.1 = 0016758
NbL05g12170.1 = 0047262
NbL02g13210.1 = 0001505
NbL02g13210.1 = 0002376
NbL02g13210.1 = 0003674
NbL02g13210.1 = 0003676
NbL02g13210.1 = 0003723
NbL02g13210.1 = 0003727
NbL02g13210.1 = 0003824
NbL02g13210.1 = 0004372
NbL02g13210.1 = 0005488
NbL02g13210.1 = 0005575
NbL02g13210.1 = 0005576
NbL02g13210.1 = 0005622
NbL02g13210.1 = 0005623
NbL02g13210.1 = 0005634
NbL02g13210.1 = 0005737
NbL02g13210.1 = 0005739
NbL02g13210.1 = 0005759
NbL02g13210.1 = 0005829
NbL02g13210.1 = 0005840
NbL02g13210.1 = 0005886
NbL02g13210.1 = 0006082
NbL02g13210.1 = 0006520
NbL02g13210.1 = 0006544
NbL02g13210.1 = 0006563
NbL02g13210.1 = 0006807
NbL02g13210.1 = 0006950
NbL02g13210.1 = 0006952
NbL02g13210.1 = 0006955
NbL02g13210.1 = 0007623
NbL02g13210.1 = 0008150
NbL02g13210.1 = 0008152
NbL02g13210.1 = 0008187
NbL02g13210.1 = 0008219
NbL02g13210.1 = 0008266
NbL02g13210.1 = 0009069
NbL02g13210.1 = 0009266
NbL02g13210.1 = 0009314
NbL02g13210.1 = 0009409
NbL02g13210.1 = 0009416
NbL02g13210.1 = 0009507
NbL02g13210.1 = 0009526
NbL02g13210.1 = 0009532
NbL02g13210.1 = 0009534
NbL02g13210.1 = 0009536
NbL02g13210.1 = 0009570
NbL02g13210.1 = 0009579
NbL02g13210.1 = 0009626
NbL02g13210.1 = 0009628
NbL02g13210.1 = 0009853
NbL02g13210.1 = 0009987
NbL02g13210.1 = 0010035
NbL02g13210.1 = 0010038
NbL02g13210.1 = 0010319
NbL02g13210.1 = 0012501
NbL02g13210.1 = 0016020
NbL02g13210.1 = 0016740
NbL02g13210.1 = 0016741
NbL02g13210.1 = 0016742
NbL02g13210.1 = 0017144
NbL02g13210.1 = 0019752
NbL02g13210.1 = 0022626
NbL02g13210.1 = 0031967
NbL02g13210.1 = 0031974
NbL02g13210.1 = 0031975
NbL02g13210.1 = 0031976
NbL02g13210.1 = 0031984
NbL02g13210.1 = 0032991
NbL02g13210.1 = 0033554
NbL02g13210.1 = 0034050
NbL02g13210.1 = 0042133
NbL02g13210.1 = 0042221
NbL02g13210.1 = 0043094
NbL02g13210.1 = 0043226
NbL02g13210.1 = 0043227
NbL02g13210.1 = 0043228
NbL02g13210.1 = 0043229
NbL02g13210.1 = 0043231
NbL02g13210.1 = 0043232
NbL02g13210.1 = 0043233
NbL02g13210.1 = 0043436
NbL02g13210.1 = 0044237
NbL02g13210.1 = 0044238
NbL02g13210.1 = 0044281
NbL02g13210.1 = 0044422
NbL02g13210.1 = 0044424
NbL02g13210.1 = 0044429
NbL02g13210.1 = 0044434
NbL02g13210.1 = 0044435
NbL02g13210.1 = 0044444
NbL02g13210.1 = 0044445
NbL02g13210.1 = 0044446
NbL02g13210.1 = 0044464
NbL02g13210.1 = 0045087
NbL02g13210.1 = 0046686
NbL02g13210.1 = 0048046
NbL02g13210.1 = 0048511
NbL02g13210.1 = 0050896
NbL02g13210.1 = 0051716
NbL02g13210.1 = 0065007
NbL02g13210.1 = 0065008
NbL02g13210.1 = 0070013
NbL02g13210.1 = 0071704
NbL02g13210.1 = 0071944
NbL02g13210.1 = 0097159
NbL02g13210.1 = 1901363
NbL02g13210.1 = 1901564
NbL02g13210.1 = 1901605
NbL02g13210.1 = 1990904
NbL17g19590.1 = 0003674
NbL17g19590.1 = 0003824
NbL17g19590.1 = 0005575
NbL17g19590.1 = 0005622
NbL17g19590.1 = 0005623
NbL17g19590.1 = 0005737
NbL17g19590.1 = 0005783
NbL17g19590.1 = 0006793
NbL17g19590.1 = 0006796
NbL17g19590.1 = 0008150
NbL17g19590.1 = 0008152
NbL17g19590.1 = 0008374
NbL17g19590.1 = 0009058
NbL17g19590.1 = 0009059
NbL17g19590.1 = 0009987
NbL17g19590.1 = 0010143
NbL17g19590.1 = 0012505
NbL17g19590.1 = 0016020
NbL17g19590.1 = 0016311
NbL17g19590.1 = 0016740
NbL17g19590.1 = 0016746
NbL17g19590.1 = 0016747
NbL17g19590.1 = 0016787
NbL17g19590.1 = 0016788
NbL17g19590.1 = 0016791
NbL17g19590.1 = 0042578
NbL17g19590.1 = 0043170
NbL17g19590.1 = 0043226
NbL17g19590.1 = 0043227
NbL17g19590.1 = 0043229
NbL17g19590.1 = 0043231
NbL17g19590.1 = 0044237
NbL17g19590.1 = 0044424
NbL17g19590.1 = 0044444
NbL17g19590.1 = 0044464
NbL17g19590.1 = 0071704
NbL17g19590.1 = 0090447
NbL17g19590.1 = 1901576
NbL16g12250.1 = 0003674
NbL16g12250.1 = 0005215
NbL16g12250.1 = 0005575
NbL16g12250.1 = 0005622
NbL16g12250.1 = 0005623
NbL16g12250.1 = 0005737
NbL16g12250.1 = 0005886
NbL16g12250.1 = 0005887
NbL16g12250.1 = 0006810
NbL16g12250.1 = 0006811
NbL16g12250.1 = 0006820
NbL16g12250.1 = 0008150
NbL16g12250.1 = 0008272
NbL16g12250.1 = 0008509
NbL16g12250.1 = 0009507
NbL16g12250.1 = 0009536
NbL16g12250.1 = 0015075
NbL16g12250.1 = 0015103
NbL16g12250.1 = 0015116
NbL16g12250.1 = 0015318
NbL16g12250.1 = 0015698
NbL16g12250.1 = 0016020
NbL16g12250.1 = 0016021
NbL16g12250.1 = 0022857
NbL16g12250.1 = 0031224
NbL16g12250.1 = 0031226
NbL16g12250.1 = 0034220
NbL16g12250.1 = 0043226
NbL16g12250.1 = 0043227
NbL16g12250.1 = 0043229
NbL16g12250.1 = 0043231
NbL16g12250.1 = 0044424
NbL16g12250.1 = 0044425
NbL16g12250.1 = 0044444
NbL16g12250.1 = 0044459
NbL16g12250.1 = 0044464
NbL16g12250.1 = 0051179
NbL16g12250.1 = 0051234
NbL16g12250.1 = 0055085
NbL16g12250.1 = 0071944
NbL16g12250.1 = 0072348
NbL16g12250.1 = 0098656
NbL16g12250.1 = 0098660
NbL16g12250.1 = 0098661
NbL16g12250.1 = 1901682
NbL16g12250.1 = 1902358
NbL18g07940.1 = 0003674
NbL18g07940.1 = 0003676
NbL18g07940.1 = 0003677
NbL18g07940.1 = 0003700
NbL18g07940.1 = 0005488
NbL18g07940.1 = 0005515
NbL18g07940.1 = 0005575
NbL18g07940.1 = 0005622
NbL18g07940.1 = 0005623
NbL18g07940.1 = 0005634
NbL18g07940.1 = 0006355
NbL18g07940.1 = 0006417
NbL18g07940.1 = 0006950
NbL18g07940.1 = 0006970
NbL18g07940.1 = 0007275
NbL18g07940.1 = 0008150
NbL18g07940.1 = 0009314
NbL18g07940.1 = 0009416
NbL18g07940.1 = 0009628
NbL18g07940.1 = 0009637
NbL18g07940.1 = 0009651
NbL18g07940.1 = 0009653
NbL18g07940.1 = 0009889
NbL18g07940.1 = 0009890
NbL18g07940.1 = 0009891
NbL18g07940.1 = 0009892
NbL18g07940.1 = 0009893
NbL18g07940.1 = 0009965
NbL18g07940.1 = 0010016
NbL18g07940.1 = 0010468
NbL18g07940.1 = 0010556
NbL18g07940.1 = 0010557
NbL18g07940.1 = 0010558
NbL18g07940.1 = 0010604
NbL18g07940.1 = 0010605
NbL18g07940.1 = 0010608
NbL18g07940.1 = 0010628
NbL18g07940.1 = 0010629
NbL18g07940.1 = 0017148
NbL18g07940.1 = 0019219
NbL18g07940.1 = 0019222
NbL18g07940.1 = 0031323
NbL18g07940.1 = 0031324
NbL18g07940.1 = 0031325
NbL18g07940.1 = 0031326
NbL18g07940.1 = 0031327
NbL18g07940.1 = 0031328
NbL18g07940.1 = 0032268
NbL18g07940.1 = 0032269
NbL18g07940.1 = 0032501
NbL18g07940.1 = 0032502
NbL18g07940.1 = 0034248
NbL18g07940.1 = 0034249
NbL18g07940.1 = 0042802
NbL18g07940.1 = 0042803
NbL18g07940.1 = 0043226
NbL18g07940.1 = 0043227
NbL18g07940.1 = 0043229
NbL18g07940.1 = 0043231
NbL18g07940.1 = 0043565
NbL18g07940.1 = 0044424
NbL18g07940.1 = 0044464
NbL18g07940.1 = 0045893
NbL18g07940.1 = 0045935
NbL18g07940.1 = 0046983
NbL18g07940.1 = 0048366
NbL18g07940.1 = 0048367
NbL18g07940.1 = 0048518
NbL18g07940.1 = 0048519
NbL18g07940.1 = 0048522
NbL18g07940.1 = 0048523
NbL18g07940.1 = 0048731
NbL18g07940.1 = 0048827
NbL18g07940.1 = 0048856
NbL18g07940.1 = 0050789
NbL18g07940.1 = 0050794
NbL18g07940.1 = 0050896
NbL18g07940.1 = 0051171
NbL18g07940.1 = 0051172
NbL18g07940.1 = 0051173
NbL18g07940.1 = 0051246
NbL18g07940.1 = 0051248
NbL18g07940.1 = 0051252
NbL18g07940.1 = 0051254
NbL18g07940.1 = 0060255
NbL18g07940.1 = 0065007
NbL18g07940.1 = 0080090
NbL18g07940.1 = 0097159
NbL18g07940.1 = 0099402
NbL18g07940.1 = 0140110
NbL18g07940.1 = 1901363
NbL18g07940.1 = 1902680
NbL18g07940.1 = 1903506
NbL18g07940.1 = 1903508
NbL18g07940.1 = 1905392
NbL18g07940.1 = 2000112
NbL18g07940.1 = 2000113
NbL18g07940.1 = 2001141
NbL08g11680.1 = 0005575
NbL08g11680.1 = 0005622
NbL08g11680.1 = 0005623
NbL08g11680.1 = 0005737
NbL08g11680.1 = 0005886
NbL08g11680.1 = 0007154
NbL08g11680.1 = 0007165
NbL08g11680.1 = 0007275
NbL08g11680.1 = 0007602
NbL08g11680.1 = 0008150
NbL08g11680.1 = 0009314
NbL08g11680.1 = 0009416
NbL08g11680.1 = 0009581
NbL08g11680.1 = 0009582
NbL08g11680.1 = 0009583
NbL08g11680.1 = 0009585
NbL08g11680.1 = 0009605
NbL08g11680.1 = 0009606
NbL08g11680.1 = 0009628
NbL08g11680.1 = 0009629
NbL08g11680.1 = 0009630
NbL08g11680.1 = 0009637
NbL08g11680.1 = 0009638
NbL08g11680.1 = 0009639
NbL08g11680.1 = 0009958
NbL08g11680.1 = 0009987
NbL08g11680.1 = 0010017
NbL08g11680.1 = 0010114
NbL08g11680.1 = 0010218
NbL08g11680.1 = 0016020
NbL08g11680.1 = 0023052
NbL08g11680.1 = 0032501
NbL08g11680.1 = 0032502
NbL08g11680.1 = 0044424
NbL08g11680.1 = 0044464
NbL08g11680.1 = 0048366
NbL08g11680.1 = 0048367
NbL08g11680.1 = 0048731
NbL08g11680.1 = 0048827
NbL08g11680.1 = 0048856
NbL08g11680.1 = 0050789
NbL08g11680.1 = 0050794
NbL08g11680.1 = 0050896
NbL08g11680.1 = 0051606
NbL08g11680.1 = 0051716
NbL08g11680.1 = 0065007
NbL08g11680.1 = 0071214
NbL08g11680.1 = 0071478
NbL08g11680.1 = 0071482
NbL08g11680.1 = 0071489
NbL08g11680.1 = 0071944
NbL08g11680.1 = 0099402
NbL08g11680.1 = 0104004
NbL09g14280.1 = 0005575
NbL09g14280.1 = 0005622
NbL09g14280.1 = 0005623
NbL09g14280.1 = 0005737
NbL09g14280.1 = 0008150
NbL09g14280.1 = 0009507
NbL09g14280.1 = 0009534
NbL09g14280.1 = 0009535
NbL09g14280.1 = 0009536
NbL09g14280.1 = 0009579
NbL09g14280.1 = 0010109
NbL09g14280.1 = 0016020
NbL09g14280.1 = 0019222
NbL09g14280.1 = 0031323
NbL09g14280.1 = 0031976
NbL09g14280.1 = 0031984
NbL09g14280.1 = 0034357
NbL09g14280.1 = 0042548
NbL09g14280.1 = 0042549
NbL09g14280.1 = 0042651
NbL09g14280.1 = 0043226
NbL09g14280.1 = 0043227
NbL09g14280.1 = 0043229
NbL09g14280.1 = 0043231
NbL09g14280.1 = 0043467
NbL09g14280.1 = 0044422
NbL09g14280.1 = 0044424
NbL09g14280.1 = 0044434
