(species=Nicotiana benthamiana)(type=Biological Process)(curator=GO)
NbL11g17190.1 = 0005575
NbL11g17190.1 = 0005622
NbL11g17190.1 = 0005623
NbL11g17190.1 = 0005737
NbL11g17190.1 = 0005829
NbL11g17190.1 = 0006325
NbL11g17190.1 = 0006355
NbL11g17190.1 = 0006464
NbL11g17190.1 = 0006479
NbL11g17190.1 = 0006807
NbL11g17190.1 = 0006996
NbL11g17190.1 = 0008150
NbL11g17190.1 = 0008152
NbL11g17190.1 = 0008168
NbL11g17190.1 = 0008170
NbL11g17190.1 = 0008213
NbL11g17190.1 = 0008276
NbL11g17190.1 = 0008469
NbL11g17190.1 = 0008757
NbL11g17190.1 = 0009889
NbL11g17190.1 = 0009987
NbL11g17190.1 = 0010468
NbL11g17190.1 = 0010556
NbL11g17190.1 = 0016043
NbL11g17190.1 = 0016273
NbL11g17190.1 = 0016274
NbL11g17190.1 = 0016569
NbL11g17190.1 = 0016570
NbL11g17190.1 = 0016571
NbL11g17190.1 = 0016740
NbL11g17190.1 = 0016741
NbL11g17190.1 = 0018193
NbL11g17190.1 = 0018195
NbL11g17190.1 = 0018216
NbL11g17190.1 = 0019219
NbL11g17190.1 = 0019222
NbL11g17190.1 = 0019538
NbL11g17190.1 = 0019919
NbL11g17190.1 = 0031323
NbL11g17190.1 = 0031326
NbL11g17190.1 = 0032259
NbL11g17190.1 = 0034969
NbL11g17190.1 = 0035242
NbL11g17190.1 = 0035246
NbL11g17190.1 = 0035247
NbL11g17190.1 = 0036211
NbL11g17190.1 = 0042054
NbL11g17190.1 = 0043170
NbL11g17190.1 = 0043412
NbL11g17190.1 = 0043414
NbL11g17190.1 = 0044237
NbL11g17190.1 = 0044238
NbL11g17190.1 = 0044260
NbL11g17190.1 = 0044267
NbL11g17190.1 = 0044424
NbL11g17190.1 = 0044444
NbL11g17190.1 = 0044464
NbL11g17190.1 = 0050789
NbL11g17190.1 = 0050794
NbL11g17190.1 = 0051171
NbL11g17190.1 = 0051252
NbL11g17190.1 = 0051276
NbL11g17190.1 = 0060255
NbL11g17190.1 = 0065007
NbL11g17190.1 = 0071704
NbL11g17190.1 = 0071840
NbL11g17190.1 = 0080090
NbL11g17190.1 = 0140096
NbL11g17190.1 = 1901564
NbL11g17190.1 = 1903506
NbL11g17190.1 = 2000112
NbL11g17190.1 = 2001141
NbL13g09740.1 = 0008150
NbL13g09740.1 = 0010941
NbL13g09740.1 = 0043067
NbL13g09740.1 = 0043069
NbL13g09740.1 = 0048519
NbL13g09740.1 = 0048523
NbL13g09740.1 = 0050789
NbL13g09740.1 = 0050794
NbL13g09740.1 = 0060548
NbL13g09740.1 = 0065007
NbL12g05810.1 = 0005575
NbL12g05810.1 = 0005623
NbL12g05810.1 = 0005886
NbL12g05810.1 = 0006950
NbL12g05810.1 = 0006970
NbL12g05810.1 = 0008150
NbL12g05810.1 = 0009628
NbL12g05810.1 = 0009787
NbL12g05810.1 = 0009966
NbL12g05810.1 = 0009987
NbL12g05810.1 = 0010646
NbL12g05810.1 = 0010928
NbL12g05810.1 = 0016020
NbL12g05810.1 = 0023051
NbL12g05810.1 = 0033554
NbL12g05810.1 = 0044464
NbL12g05810.1 = 0048580
NbL12g05810.1 = 0048583
NbL12g05810.1 = 0050789
NbL12g05810.1 = 0050793
NbL12g05810.1 = 0050794
NbL12g05810.1 = 0050896
NbL12g05810.1 = 0051239
NbL12g05810.1 = 0051716
NbL12g05810.1 = 0065007
NbL12g05810.1 = 0071214
NbL12g05810.1 = 0071470
NbL12g05810.1 = 0071944
NbL12g05810.1 = 0104004
NbL12g05810.1 = 1901419
NbL12g05810.1 = 1905957
NbL12g05810.1 = 2000026
NbL12g05810.1 = 2000028
NbL12g05810.1 = 2000241
NbL15g24620.1 = 0003674
NbL15g24620.1 = 0003824
NbL15g24620.1 = 0004001
NbL15g24620.1 = 0005488
NbL15g24620.1 = 0005507
NbL15g24620.1 = 0005575
NbL15g24620.1 = 0005622
NbL15g24620.1 = 0005623
NbL15g24620.1 = 0005634
NbL15g24620.1 = 0005737
NbL15g24620.1 = 0005829
NbL15g24620.1 = 0005886
NbL15g24620.1 = 0006139
NbL15g24620.1 = 0006163
NbL15g24620.1 = 0006164
NbL15g24620.1 = 0006166
NbL15g24620.1 = 0006167
NbL15g24620.1 = 0006169
NbL15g24620.1 = 0006725
NbL15g24620.1 = 0006753
NbL15g24620.1 = 0006793
NbL15g24620.1 = 0006796
NbL15g24620.1 = 0006807
NbL15g24620.1 = 0008150
NbL15g24620.1 = 0008152
NbL15g24620.1 = 0009058
NbL15g24620.1 = 0009116
NbL15g24620.1 = 0009117
NbL15g24620.1 = 0009119
NbL15g24620.1 = 0009123
NbL15g24620.1 = 0009124
NbL15g24620.1 = 0009126
NbL15g24620.1 = 0009127
NbL15g24620.1 = 0009150
NbL15g24620.1 = 0009152
NbL15g24620.1 = 0009156
NbL15g24620.1 = 0009161
NbL15g24620.1 = 0009163
NbL15g24620.1 = 0009165
NbL15g24620.1 = 0009167
NbL15g24620.1 = 0009168
NbL15g24620.1 = 0009259
NbL15g24620.1 = 0009260
NbL15g24620.1 = 0009987
NbL15g24620.1 = 0016020
NbL15g24620.1 = 0016301
NbL15g24620.1 = 0016310
NbL15g24620.1 = 0016740
NbL15g24620.1 = 0016772
NbL15g24620.1 = 0016773
NbL15g24620.1 = 0017144
NbL15g24620.1 = 0018130
NbL15g24620.1 = 0019205
NbL15g24620.1 = 0019206
NbL15g24620.1 = 0019438
NbL15g24620.1 = 0019637
NbL15g24620.1 = 0019693
NbL15g24620.1 = 0034404
NbL15g24620.1 = 0034641
NbL15g24620.1 = 0034654
NbL15g24620.1 = 0042278
NbL15g24620.1 = 0042451
NbL15g24620.1 = 0042455
NbL15g24620.1 = 0043094
NbL15g24620.1 = 0043101
NbL15g24620.1 = 0043167
NbL15g24620.1 = 0043169
NbL15g24620.1 = 0043174
NbL15g24620.1 = 0043226
NbL15g24620.1 = 0043227
NbL15g24620.1 = 0043229
NbL15g24620.1 = 0043231
NbL15g24620.1 = 0044237
NbL15g24620.1 = 0044238
NbL15g24620.1 = 0044249
NbL15g24620.1 = 0044271
NbL15g24620.1 = 0044281
NbL15g24620.1 = 0044283
NbL15g24620.1 = 0044424
NbL15g24620.1 = 0044444
NbL15g24620.1 = 0044464
NbL15g24620.1 = 0046033
NbL15g24620.1 = 0046085
NbL15g24620.1 = 0046086
NbL15g24620.1 = 0046128
NbL15g24620.1 = 0046129
NbL15g24620.1 = 0046390
NbL15g24620.1 = 0046483
NbL15g24620.1 = 0046872
NbL15g24620.1 = 0046914
NbL15g24620.1 = 0055086
NbL15g24620.1 = 0071704
NbL15g24620.1 = 0071944
NbL15g24620.1 = 0072521
NbL15g24620.1 = 0072522
NbL15g24620.1 = 0090407
NbL15g24620.1 = 1901135
NbL15g24620.1 = 1901137
NbL15g24620.1 = 1901293
NbL15g24620.1 = 1901360
NbL15g24620.1 = 1901362
NbL15g24620.1 = 1901564
NbL15g24620.1 = 1901566
NbL15g24620.1 = 1901576
NbL15g24620.1 = 1901657
NbL15g24620.1 = 1901659
NbL01g05310.1 = 0005575
NbL01g05310.1 = 0005622
NbL01g05310.1 = 0005623
NbL01g05310.1 = 0005634
NbL01g05310.1 = 0008150
NbL01g05310.1 = 0010029
NbL01g05310.1 = 0043226
NbL01g05310.1 = 0043227
NbL01g05310.1 = 0043229
NbL01g05310.1 = 0043231
NbL01g05310.1 = 0044424
NbL01g05310.1 = 0044464
NbL01g05310.1 = 0048518
NbL01g05310.1 = 0048580
NbL01g05310.1 = 0048831
NbL01g05310.1 = 0050789
NbL01g05310.1 = 0050793
NbL01g05310.1 = 0051094
NbL01g05310.1 = 0051239
NbL01g05310.1 = 0051240
NbL01g05310.1 = 0065007
NbL01g05310.1 = 1900055
NbL01g05310.1 = 1900057
NbL01g05310.1 = 1900140
NbL01g05310.1 = 1905623
NbL01g05310.1 = 2000024
NbL01g05310.1 = 2000026
NbL01g22720.1 = 0000302
NbL01g22720.1 = 0001101
NbL01g22720.1 = 0002229
NbL01g22720.1 = 0002239
NbL01g22720.1 = 0003674
NbL01g22720.1 = 0003824
NbL01g22720.1 = 0005215
NbL01g22720.1 = 0005575
NbL01g22720.1 = 0005623
NbL01g22720.1 = 0005886
NbL01g22720.1 = 0006810
NbL01g22720.1 = 0006811
NbL01g22720.1 = 0006812
NbL01g22720.1 = 0006820
NbL01g22720.1 = 0006855
NbL01g22720.1 = 0006869
NbL01g22720.1 = 0006950
NbL01g22720.1 = 0006952
NbL01g22720.1 = 0006979
NbL01g22720.1 = 0008150
NbL01g22720.1 = 0009605
NbL01g22720.1 = 0009607
NbL01g22720.1 = 0009719
NbL01g22720.1 = 0009723
NbL01g22720.1 = 0009725
NbL01g22720.1 = 0009751
NbL01g22720.1 = 0009753
NbL01g22720.1 = 0010033
NbL01g22720.1 = 0010035
NbL01g22720.1 = 0010193
NbL01g22720.1 = 0010876
NbL01g22720.1 = 0014070
NbL01g22720.1 = 0015399
NbL01g22720.1 = 0015405
NbL01g22720.1 = 0015692
NbL01g22720.1 = 0015711
NbL01g22720.1 = 0015718
NbL01g22720.1 = 0015849
NbL01g22720.1 = 0015850
NbL01g22720.1 = 0015893
NbL01g22720.1 = 0016020
NbL01g22720.1 = 0016021
NbL01g22720.1 = 0016462
NbL01g22720.1 = 0016787
NbL01g22720.1 = 0016817
NbL01g22720.1 = 0016818
NbL01g22720.1 = 0016887
NbL01g22720.1 = 0017111
NbL01g22720.1 = 0022804
NbL01g22720.1 = 0022857
NbL01g22720.1 = 0030001
NbL01g22720.1 = 0031224
NbL01g22720.1 = 0033036
NbL01g22720.1 = 0042221
NbL01g22720.1 = 0042493
NbL01g22720.1 = 0042623
NbL01g22720.1 = 0042626
NbL01g22720.1 = 0043207
NbL01g22720.1 = 0043492
NbL01g22720.1 = 0044425
NbL01g22720.1 = 0044464
NbL01g22720.1 = 0046677
NbL01g22720.1 = 0046864
NbL01g22720.1 = 0046865
NbL01g22720.1 = 0046942
NbL01g22720.1 = 0050896
NbL01g22720.1 = 0051179
NbL01g22720.1 = 0051234
NbL01g22720.1 = 0051704
NbL01g22720.1 = 0051707
NbL01g22720.1 = 0055085
NbL01g22720.1 = 0071702
NbL01g22720.1 = 0071944
NbL01g22720.1 = 0080168
NbL01g22720.1 = 0098542
NbL01g22720.1 = 1901700
NbL10g22310.1 = 0003333
NbL10g22310.1 = 0003674
NbL10g22310.1 = 0005215
NbL10g22310.1 = 0005342
NbL10g22310.1 = 0005575
NbL10g22310.1 = 0005623
NbL10g22310.1 = 0005886
NbL10g22310.1 = 0005887
NbL10g22310.1 = 0006810
NbL10g22310.1 = 0006811
NbL10g22310.1 = 0006812
NbL10g22310.1 = 0006820
NbL10g22310.1 = 0006865
NbL10g22310.1 = 0006950
NbL10g22310.1 = 0008150
NbL10g22310.1 = 0008509
NbL10g22310.1 = 0008514
NbL10g22310.1 = 0009266
NbL10g22310.1 = 0009408
NbL10g22310.1 = 0009628
NbL10g22310.1 = 0015075
NbL10g22310.1 = 0015171
NbL10g22310.1 = 0015179
NbL10g22310.1 = 0015203
NbL10g22310.1 = 0015291
NbL10g22310.1 = 0015297
NbL10g22310.1 = 0015318
NbL10g22310.1 = 0015695
NbL10g22310.1 = 0015696
NbL10g22310.1 = 0015711
NbL10g22310.1 = 0015807
NbL10g22310.1 = 0015839
NbL10g22310.1 = 0015846
NbL10g22310.1 = 0015849
NbL10g22310.1 = 0016020
NbL10g22310.1 = 0016021
NbL10g22310.1 = 0022804
NbL10g22310.1 = 0022857
NbL10g22310.1 = 0031224
NbL10g22310.1 = 0031226
NbL10g22310.1 = 0034220
NbL10g22310.1 = 0044425
NbL10g22310.1 = 0044459
NbL10g22310.1 = 0044464
NbL10g22310.1 = 0046942
NbL10g22310.1 = 0046943
NbL10g22310.1 = 0050896
NbL10g22310.1 = 0051179
NbL10g22310.1 = 0051234
NbL10g22310.1 = 0055085
NbL10g22310.1 = 0071702
NbL10g22310.1 = 0071705
NbL10g22310.1 = 0071944
NbL10g22310.1 = 0098656
NbL10g22310.1 = 1902047
NbL10g22310.1 = 1902475
NbL10g22310.1 = 1903825
NbL10g22310.1 = 1905039
NbL08g15120.1 = 0003674
NbL08g15120.1 = 0005215
NbL08g15120.1 = 0005575
NbL08g15120.1 = 0005622
NbL08g15120.1 = 0005623
NbL08g15120.1 = 0005737
NbL08g15120.1 = 0005783
NbL08g15120.1 = 0005789
NbL08g15120.1 = 0006810
NbL08g15120.1 = 0008150
NbL08g15120.1 = 0009719
NbL08g15120.1 = 0009725
NbL08g15120.1 = 0009733
NbL08g15120.1 = 0010033
NbL08g15120.1 = 0012505
NbL08g15120.1 = 0016020
NbL08g15120.1 = 0016021
NbL08g15120.1 = 0022857
NbL08g15120.1 = 0031224
NbL08g15120.1 = 0031984
NbL08g15120.1 = 0042175
NbL08g15120.1 = 0042221
NbL08g15120.1 = 0043226
NbL08g15120.1 = 0043227
NbL08g15120.1 = 0043229
NbL08g15120.1 = 0043231
NbL08g15120.1 = 0044422
NbL08g15120.1 = 0044424
NbL08g15120.1 = 0044425
NbL08g15120.1 = 0044432
NbL08g15120.1 = 0044444
NbL08g15120.1 = 0044446
NbL08g15120.1 = 0044464
NbL08g15120.1 = 0050896
NbL08g15120.1 = 0051179
NbL08g15120.1 = 0051234
NbL08g15120.1 = 0055085
NbL08g15120.1 = 0098827
NbL02g20750.1 = 0000028
NbL02g20750.1 = 0000447
NbL02g20750.1 = 0000460
NbL02g20750.1 = 0000462
NbL02g20750.1 = 0000466
NbL02g20750.1 = 0000469
NbL02g20750.1 = 0000472
NbL02g20750.1 = 0000478
NbL02g20750.1 = 0000479
NbL02g20750.1 = 0000480
NbL02g20750.1 = 0000966
NbL02g20750.1 = 0000967
NbL02g20750.1 = 0003674
NbL02g20750.1 = 0003676
NbL02g20750.1 = 0003723
NbL02g20750.1 = 0005488
NbL02g20750.1 = 0006139
NbL02g20750.1 = 0006364
NbL02g20750.1 = 0006396
NbL02g20750.1 = 0006725
NbL02g20750.1 = 0006807
NbL02g20750.1 = 0006996
NbL02g20750.1 = 0008150
NbL02g20750.1 = 0008152
NbL02g20750.1 = 0009987
NbL02g20750.1 = 0010467
NbL02g20750.1 = 0016043
NbL02g20750.1 = 0016070
NbL02g20750.1 = 0016072
NbL02g20750.1 = 0022607
NbL02g20750.1 = 0022613
NbL02g20750.1 = 0022618
NbL02g20750.1 = 0030490
NbL02g20750.1 = 0034462
NbL02g20750.1 = 0034470
NbL02g20750.1 = 0034471
NbL02g20750.1 = 0034622
NbL02g20750.1 = 0034641
NbL02g20750.1 = 0034660
NbL02g20750.1 = 0042254
NbL02g20750.1 = 0042255
NbL02g20750.1 = 0042274
NbL02g20750.1 = 0043170
NbL02g20750.1 = 0043933
NbL02g20750.1 = 0044085
NbL02g20750.1 = 0044237
NbL02g20750.1 = 0044238
NbL02g20750.1 = 0046483
NbL02g20750.1 = 0065003
NbL02g20750.1 = 0070925
NbL02g20750.1 = 0071704
NbL02g20750.1 = 0071826
NbL02g20750.1 = 0071840
NbL02g20750.1 = 0090304
NbL02g20750.1 = 0090305
NbL02g20750.1 = 0090501
NbL02g20750.1 = 0090502
NbL02g20750.1 = 0097159
NbL02g20750.1 = 1901360
NbL02g20750.1 = 1901363
NbL17g02470.1 = 0003674
NbL17g02470.1 = 0003676
NbL17g02470.1 = 0003677
NbL17g02470.1 = 0003723
NbL17g02470.1 = 0003729
NbL17g02470.1 = 0003824
NbL17g02470.1 = 0004518
NbL17g02470.1 = 0005488
NbL17g02470.1 = 0005515
NbL17g02470.1 = 0005575
NbL17g02470.1 = 0005622
NbL17g02470.1 = 0005623
NbL17g02470.1 = 0005737
NbL17g02470.1 = 0005829
NbL17g02470.1 = 0006139
NbL17g02470.1 = 0006417
NbL17g02470.1 = 0006725
NbL17g02470.1 = 0006807
NbL17g02470.1 = 0008150
NbL17g02470.1 = 0008152
NbL17g02470.1 = 0009889
NbL17g02470.1 = 0009890
NbL17g02470.1 = 0009892
NbL17g02470.1 = 0009987
NbL17g02470.1 = 0010313
NbL17g02470.1 = 0010468
NbL17g02470.1 = 0010556
NbL17g02470.1 = 0010558
NbL17g02470.1 = 0010605
NbL17g02470.1 = 0010608
NbL17g02470.1 = 0010629
NbL17g02470.1 = 0016787
NbL17g02470.1 = 0016788
NbL17g02470.1 = 0017148
NbL17g02470.1 = 0019222
NbL17g02470.1 = 0031323
NbL17g02470.1 = 0031324
NbL17g02470.1 = 0031326
NbL17g02470.1 = 0031327
NbL17g02470.1 = 0032268
NbL17g02470.1 = 0032269
NbL17g02470.1 = 0034248
NbL17g02470.1 = 0034249
NbL17g02470.1 = 0034641
NbL17g02470.1 = 0043170
NbL17g02470.1 = 0044237
NbL17g02470.1 = 0044238
NbL17g02470.1 = 0044424
NbL17g02470.1 = 0044444
NbL17g02470.1 = 0044464
NbL17g02470.1 = 0046483
NbL17g02470.1 = 0048027
NbL17g02470.1 = 0048519
NbL17g02470.1 = 0048523
NbL17g02470.1 = 0050789
NbL17g02470.1 = 0050794
NbL17g02470.1 = 0051171
NbL17g02470.1 = 0051172
NbL17g02470.1 = 0051246
NbL17g02470.1 = 0051248
NbL17g02470.1 = 0060255
NbL17g02470.1 = 0065007
NbL17g02470.1 = 0071704
NbL17g02470.1 = 0080090
NbL17g02470.1 = 0090304
NbL17g02470.1 = 0090305
NbL17g02470.1 = 0097159
NbL17g02470.1 = 1901360
NbL17g02470.1 = 1901363
NbL17g02470.1 = 2000112
NbL17g02470.1 = 2000113
NbL15g24690.1 = 0005575
NbL15g24690.1 = 0005622
NbL15g24690.1 = 0005623
NbL15g24690.1 = 0005634
NbL15g24690.1 = 0005737
NbL15g24690.1 = 0005829
NbL15g24690.1 = 0043226
NbL15g24690.1 = 0043227
NbL15g24690.1 = 0043229
NbL15g24690.1 = 0043231
NbL15g24690.1 = 0044424
NbL15g24690.1 = 0044444
NbL15g24690.1 = 0044464
NbL07g04640.1 = 0003674
NbL07g04640.1 = 0003824
NbL07g04640.1 = 0003993
NbL07g04640.1 = 0006793
NbL07g04640.1 = 0006796
NbL07g04640.1 = 0008150
NbL07g04640.1 = 0008152
NbL07g04640.1 = 0009987
NbL07g04640.1 = 0016311
NbL07g04640.1 = 0016787
NbL07g04640.1 = 0016788
NbL07g04640.1 = 0016791
NbL07g04640.1 = 0042578
NbL07g04640.1 = 0044237
NbL11g16510.1 = 0003674
NbL11g16510.1 = 0003824
NbL11g16510.1 = 0004672
NbL11g16510.1 = 0004674
NbL11g16510.1 = 0005488
NbL11g16510.1 = 0005515
NbL11g16510.1 = 0005516
NbL11g16510.1 = 0005575
NbL11g16510.1 = 0005623
NbL11g16510.1 = 0005886
NbL11g16510.1 = 0006464
NbL11g16510.1 = 0006468
NbL11g16510.1 = 0006793
NbL11g16510.1 = 0006796
NbL11g16510.1 = 0006807
NbL11g16510.1 = 0008150
NbL11g16510.1 = 0008152
NbL11g16510.1 = 0009987
NbL11g16510.1 = 0016020
NbL11g16510.1 = 0016301
NbL11g16510.1 = 0016310
NbL11g16510.1 = 0016740
NbL11g16510.1 = 0016772
NbL11g16510.1 = 0016773
NbL11g16510.1 = 0019538
NbL11g16510.1 = 0036211
NbL11g16510.1 = 0043170
NbL11g16510.1 = 0043412
NbL11g16510.1 = 0044237
NbL11g16510.1 = 0044238
NbL11g16510.1 = 0044260
NbL11g16510.1 = 0044267
NbL11g16510.1 = 0044464
NbL11g16510.1 = 0071704
NbL11g16510.1 = 0071944
NbL11g16510.1 = 0140096
NbL11g16510.1 = 1901564
NbL11g14680.1 = 0000981
NbL11g14680.1 = 0000988
NbL11g14680.1 = 0000989
NbL11g14680.1 = 0001067
NbL11g14680.1 = 0001076
NbL11g14680.1 = 0001101
NbL11g14680.1 = 0001134
NbL11g14680.1 = 0001135
NbL11g14680.1 = 0003674
NbL11g14680.1 = 0003676
NbL11g14680.1 = 0003677
NbL11g14680.1 = 0003700
NbL11g14680.1 = 0005488
NbL11g14680.1 = 0005575
NbL11g14680.1 = 0005622
NbL11g14680.1 = 0005623
NbL11g14680.1 = 0005634
NbL11g14680.1 = 0006355
NbL11g14680.1 = 0006357
NbL11g14680.1 = 0006950
NbL11g14680.1 = 0006970
NbL11g14680.1 = 0008150
NbL11g14680.1 = 0009314
NbL11g14680.1 = 0009411
NbL11g14680.1 = 0009416
NbL11g14680.1 = 0009628
NbL11g14680.1 = 0009651
NbL11g14680.1 = 0009719
NbL11g14680.1 = 0009723
NbL11g14680.1 = 0009725
NbL11g14680.1 = 0009737
NbL11g14680.1 = 0009751
NbL11g14680.1 = 0009753
NbL11g14680.1 = 0009889
NbL11g14680.1 = 0009890
NbL11g14680.1 = 0009892
NbL11g14680.1 = 0009962
NbL11g14680.1 = 0009987
NbL11g14680.1 = 0010033
NbL11g14680.1 = 0010035
NbL11g14680.1 = 0010038
NbL11g14680.1 = 0010224
NbL11g14680.1 = 0010468
NbL11g14680.1 = 0010556
NbL11g14680.1 = 0010558
NbL11g14680.1 = 0010605
NbL11g14680.1 = 0010629
NbL11g14680.1 = 0014070
NbL11g14680.1 = 0019219
NbL11g14680.1 = 0019222
NbL11g14680.1 = 0030154
NbL11g14680.1 = 0031323
NbL11g14680.1 = 0031324
NbL11g14680.1 = 0031326
NbL11g14680.1 = 0031327
NbL11g14680.1 = 0032502
NbL11g14680.1 = 0033993
NbL11g14680.1 = 0042221
NbL11g14680.1 = 0042493
NbL11g14680.1 = 0043226
NbL11g14680.1 = 0043227
NbL11g14680.1 = 0043229
NbL11g14680.1 = 0043231
NbL11g14680.1 = 0043455
NbL11g14680.1 = 0043565
NbL11g14680.1 = 0044212
NbL11g14680.1 = 0044424
NbL11g14680.1 = 0044464
NbL11g14680.1 = 0045892
NbL11g14680.1 = 0045934
NbL11g14680.1 = 0046677
NbL11g14680.1 = 0046686
NbL11g14680.1 = 0048519
NbL11g14680.1 = 0048523
NbL11g14680.1 = 0048869
NbL11g14680.1 = 0050789
NbL11g14680.1 = 0050794
NbL11g14680.1 = 0050896
NbL11g14680.1 = 0051171
NbL11g14680.1 = 0051172
NbL11g14680.1 = 0051252
NbL11g14680.1 = 0051253
NbL11g14680.1 = 0060255
NbL11g14680.1 = 0065007
NbL11g14680.1 = 0080090
NbL11g14680.1 = 0097159
NbL11g14680.1 = 0097305
NbL11g14680.1 = 0140110
NbL11g14680.1 = 1900376
NbL11g14680.1 = 1900377
NbL11g14680.1 = 1900384
NbL11g14680.1 = 1901363
NbL11g14680.1 = 1901700
NbL11g14680.1 = 1902679
NbL11g14680.1 = 1903085
NbL11g14680.1 = 1903086
NbL11g14680.1 = 1903506
NbL11g14680.1 = 1903507
NbL11g14680.1 = 2000112
NbL11g14680.1 = 2000113
NbL11g14680.1 = 2000762
NbL11g14680.1 = 2001141
NbL13g27540.1 = 0005575
NbL13g27540.1 = 0005576
NbL13g27540.1 = 0005622
NbL13g27540.1 = 0005623
NbL13g27540.1 = 0005737
NbL13g27540.1 = 0005773
NbL13g27540.1 = 0005886
NbL13g27540.1 = 0009507
NbL13g27540.1 = 0009536
NbL13g27540.1 = 0016020
NbL13g27540.1 = 0031224
NbL13g27540.1 = 0031225
NbL13g27540.1 = 0031226
NbL13g27540.1 = 0043226
NbL13g27540.1 = 0043227
NbL13g27540.1 = 0043229
NbL13g27540.1 = 0043231
NbL13g27540.1 = 0044424
NbL13g27540.1 = 0044425
NbL13g27540.1 = 0044444
NbL13g27540.1 = 0044459
NbL13g27540.1 = 0044464
NbL13g27540.1 = 0046658
NbL13g27540.1 = 0048046
NbL13g27540.1 = 0071944
NbL15g24940.1 = 0003674
NbL15g24940.1 = 0003824
NbL15g24940.1 = 0004601
NbL15g24940.1 = 0005575
NbL15g24940.1 = 0005618
NbL15g24940.1 = 0005622
NbL15g24940.1 = 0005623
NbL15g24940.1 = 0005737
NbL15g24940.1 = 0005829
NbL15g24940.1 = 0005911
NbL15g24940.1 = 0006950
NbL15g24940.1 = 0006952
NbL15g24940.1 = 0008150
NbL15g24940.1 = 0008152
NbL15g24940.1 = 0009505
NbL15g24940.1 = 0009506
NbL15g24940.1 = 0009605
NbL15g24940.1 = 0009607
NbL15g24940.1 = 0009620
NbL15g24940.1 = 0009636
NbL15g24940.1 = 0009664
NbL15g24940.1 = 0009987
NbL15g24940.1 = 0016043
NbL15g24940.1 = 0016209
NbL15g24940.1 = 0016491
NbL15g24940.1 = 0016684
NbL15g24940.1 = 0030054
NbL15g24940.1 = 0030312
NbL15g24940.1 = 0042221
NbL15g24940.1 = 0043207
NbL15g24940.1 = 0044424
NbL15g24940.1 = 0044444
NbL15g24940.1 = 0044464
NbL15g24940.1 = 0045229
NbL15g24940.1 = 0050832
NbL15g24940.1 = 0050896
NbL15g24940.1 = 0051704
NbL15g24940.1 = 0051707
NbL15g24940.1 = 0051716
NbL15g24940.1 = 0055044
NbL15g24940.1 = 0055114
NbL15g24940.1 = 0070887
NbL15g24940.1 = 0071554
NbL15g24940.1 = 0071555
NbL15g24940.1 = 0071669
NbL15g24940.1 = 0071840
NbL15g24940.1 = 0071944
NbL15g24940.1 = 0097237
NbL15g24940.1 = 0098542
NbL15g24940.1 = 0098754
NbL15g24940.1 = 0098869
NbL15g24940.1 = 1990748
NbL18g16310.1 = 0003674
NbL18g16310.1 = 0005215
NbL18g16310.1 = 0005575
NbL18g16310.1 = 0005622
NbL18g16310.1 = 0005623
NbL18g16310.1 = 0005737
NbL18g16310.1 = 0005773
NbL18g16310.1 = 0005774
NbL18g16310.1 = 0006810
NbL18g16310.1 = 0006855
NbL18g16310.1 = 0008150
NbL18g16310.1 = 0015238
NbL18g16310.1 = 0015893
NbL18g16310.1 = 0016020
NbL18g16310.1 = 0022857
NbL18g16310.1 = 0031090
NbL18g16310.1 = 0042221
NbL18g16310.1 = 0042493
NbL18g16310.1 = 0043226
NbL18g16310.1 = 0043227
NbL18g16310.1 = 0043229
NbL18g16310.1 = 0043231
NbL18g16310.1 = 0044422
NbL18g16310.1 = 0044424
NbL18g16310.1 = 0044437
NbL18g16310.1 = 0044444
NbL18g16310.1 = 0044446
NbL18g16310.1 = 0044464
NbL18g16310.1 = 0050896
NbL18g16310.1 = 0051179
NbL18g16310.1 = 0051234
NbL18g16310.1 = 0055085
NbL18g16310.1 = 0098588
NbL18g16310.1 = 0098805
NbL19g16870.1 = 0001101
NbL19g16870.1 = 0003674
NbL19g16870.1 = 0003824
NbL19g16870.1 = 0004364
NbL19g16870.1 = 0005575
NbL19g16870.1 = 0005622
NbL19g16870.1 = 0005623
NbL19g16870.1 = 0005737
NbL19g16870.1 = 0006518
NbL19g16870.1 = 0006575
NbL19g16870.1 = 0006749
NbL19g16870.1 = 0006790
NbL19g16870.1 = 0006807
NbL19g16870.1 = 0006950
NbL19g16870.1 = 0008150
NbL19g16870.1 = 0008152
NbL19g16870.1 = 0009056
NbL19g16870.1 = 0009266
NbL19g16870.1 = 0009404
NbL19g16870.1 = 0009407
NbL19g16870.1 = 0009408
NbL19g16870.1 = 0009628
NbL19g16870.1 = 0009636
NbL19g16870.1 = 0009719
NbL19g16870.1 = 0009725
NbL19g16870.1 = 0009733
NbL19g16870.1 = 0009735
NbL19g16870.1 = 0009737
NbL19g16870.1 = 0009739
NbL19g16870.1 = 0009987
NbL19g16870.1 = 0010033
NbL19g16870.1 = 0010035
NbL19g16870.1 = 0010038
NbL19g16870.1 = 0016740
NbL19g16870.1 = 0016765
NbL19g16870.1 = 0019748
NbL19g16870.1 = 0033993
NbL19g16870.1 = 0034641
NbL19g16870.1 = 0042221
NbL19g16870.1 = 0043603
NbL19g16870.1 = 0044237
NbL19g16870.1 = 0044248
NbL19g16870.1 = 0044424
NbL19g16870.1 = 0044464
